read_id	read_length	left_orientation	left_score	left_aln_primer_bases	left_matches	left_mismatches	left_identity	left_primer_coverage	left_window_start	left_window_end	right_orientation	right_score	right_aln_primer_bases	right_matches	right_mismatches	right_identity	right_primer_coverage	right_window_start	right_window_end	left_hit	right_hit	flanked	flanked_orientation
0_3LV7H5_2	184	R1	17.5	20	13	7	0.65	1.0	43	63	R1	17.5	20	15	5	0.75	1.0	17	42	False	False	False	NA
1_3LV7H5_2	257	R1	38.0	20	20	0	1.0	1.0	7	28	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
2_3LV7H5_2	230	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
3_3LV7H5_2	165	R1	18.0	20	15	5	0.75	1.0	39	65	R1_rc	23.0	20	15	5	0.75	1.0	42	62	False	False	False	NA
4_3LV7H5_2	173	R1_rc	18.0	20	15	5	0.75	1.0	24	49	R1	21.0	20	18	2	0.9	1.0	11	42	False	True	False	NA
5_3LV7H5_2	138	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	31.0	20	18	2	0.9	1.0	52	73	True	True	True	R1|R1_rc
6_3LV7H5_2	231	R1_rc	18.0	20	17	3	0.85	1.0	39	69	R1_rc	18.0	20	16	4	0.8	1.0	21	53	True	True	True	R1_rc|R1_rc
7_3LV7H5_2	566	R1	33.0	20	19	1	0.95	1.0	7	29	R1_rc	28.5	20	16	4	0.8	1.0	58	78	True	True	True	R1|R1_rc
8_3LV7H5_2	431	R1_rc	18.5	20	14	6	0.7	1.0	53	75	R1	18.5	20	14	6	0.7	1.0	5	27	False	False	False	NA
9_3LV7H5_2	161	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	28.0	20	14	6	0.7	1.0	6	20	False	False	False	NA
10_3LV7H5_2	776	R1	20.0	20	14	6	0.7	1.0	27	46	R1_rc	17.5	20	15	5	0.75	1.0	51	76	False	False	False	NA
11_3LV7H5_2	450	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
12_3LV7H5_2	524	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
13_3LV7H5_2	524	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	37.0	20	19	1	0.95	1.0	52	72	True	True	True	R1|R1_rc
14_3LV7H5_2	228	R1_rc	19.0	20	14	6	0.7	1.0	48	69	R1	19.0	20	14	6	0.7	1.0	9	30	False	False	False	NA
15_3LV7H5_2	1528	R1_rc	18.5	20	13	7	0.65	1.0	3	24	R1_rc	40.0	20	20	0	1.0	1.0	52	72	False	True	False	NA
16_3LV7H5_2	471	R1_rc	17.5	20	17	3	0.85	1.0	44	77	R1	17.5	20	17	3	0.85	1.0	2	35	True	True	True	R1_rc|R1
17_3LV7H5_2	425	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
18_3LV7H5_2	557	R1_rc	18.5	20	16	4	0.8	1.0	27	58	R1	18.0	20	16	4	0.8	1.0	22	54	True	True	True	R1_rc|R1
19_3LV7H5_2	373	R1_rc	16.5	20	13	7	0.65	1.0	55	76	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
20_3LV7H5_2	1169	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	16.5	20	14	6	0.7	1.0	57	81	False	False	False	NA
21_3LV7H5_2	324	R1	18.0	20	11	9	0.55	1.0	64	78	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
22_3LV7H5_2	388	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	38.0	20	19	1	0.95	1.0	51	70	True	True	True	R1|R1_rc
23_3LV7H5_2	476	R1	18.0	20	16	4	0.8	1.0	45	77	R1_rc	22.0	20	18	2	0.9	1.0	0	35	True	True	True	R1|R1_rc
24_3LV7H5_2	335	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
25_3LV7H5_2	497	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
26_3LV7H5_2	248	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
27_3LV7H5_2	642	R1_rc	16.5	20	13	7	0.65	1.0	59	80	R1	20.5	20	17	3	0.85	1.0	8	37	False	True	False	NA
28_3LV7H5_2	1168	R1	23.0	20	17	3	0.85	1.0	29	56	R1_rc	22.5	20	18	2	0.9	1.0	22	50	True	True	True	R1|R1_rc
29_3LV7H5_2	1453	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	37.0	20	19	1	0.95	1.0	52	72	True	True	True	R1|R1_rc
30_3LV7H5_2	182	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	17.0	20	14	6	0.7	1.0	17	43	False	False	False	NA
31_3LV7H5_2	139	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	35.0	20	19	1	0.95	1.0	51	72	True	True	True	R1|R1_rc
32_3LV7H5_2	311	R1	40.0	20	20	0	1.0	1.0	4	24	R1_rc	36.0	20	19	1	0.95	1.0	5	25	True	True	True	R1|R1_rc
33_3LV7H5_2	664	R1_rc	16.5	20	13	7	0.65	1.0	55	76	R1	16.5	20	13	7	0.65	1.0	3	24	False	False	False	NA
34_3LV7H5_2	560	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
35_3LV7H5_2	194	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
36_3LV7H5_2	535	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	28.0	20	18	2	0.9	1.0	49	73	True	True	True	R1|R1_rc
37_3LV7H5_2	517	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
38_3LV7H5_2	534	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
39_3LV7H5_2	479	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	35.0	20	19	1	0.95	1.0	56	77	True	True	True	R1|R1_rc
40_3LV7H5_2	599	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	37.0	20	19	1	0.95	1.0	52	72	True	True	True	R1|R1_rc
41_3LV7H5_2	395	R1	40.0	20	20	0	1.0	1.0	6	26	R1_rc	40.0	20	20	0	1.0	1.0	54	74	True	True	True	R1|R1_rc
42_3LV7H5_2	403	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
43_3LV7H5_2	574	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
44_3LV7H5_2	953	R1	40.0	20	20	0	1.0	1.0	7	27	R1	22.0	20	13	7	0.65	1.0	4	19	True	False	False	NA
45_3LV7H5_2	1014	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
46_3LV7H5_2	480	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
47_3LV7H5_2	646	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
48_3LV7H5_2	352	R1	40.0	20	20	0	1.0	1.0	4	24	R1_rc	40.0	20	20	0	1.0	1.0	55	75	True	True	True	R1|R1_rc
49_3LV7H5_2	218	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
50_3LV7H5_2	276	R1_rc	20.0	20	14	6	0.7	1.0	32	51	R1	20.0	20	14	6	0.7	1.0	31	50	False	False	False	NA
51_3LV7H5_2	425	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
52_3LV7H5_2	443	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	36.0	20	19	1	0.95	1.0	53	73	True	True	True	R1|R1_rc
53_3LV7H5_2	291	R1	18.0	20	14	6	0.7	1.0	42	64	R1_rc	40.0	20	20	0	1.0	1.0	52	72	False	True	False	NA
54_3LV7H5_2	381	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
55_3LV7H5_2	390	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	28.0	20	14	6	0.7	1.0	66	80	True	False	False	NA
56_3LV7H5_2	1099	R1	40.0	20	20	0	1.0	1.0	8	28	R1_rc	30.0	20	15	5	0.75	1.0	65	80	True	False	False	NA
57_3LV7H5_2	351	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	19.5	20	16	4	0.8	1.0	30	56	False	True	False	NA
58_3LV7H5_2	356	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
59_3LV7H5_2	1211	R1_rc	16.5	20	14	6	0.7	1.0	37	61	R1	18.5	20	19	1	0.95	1.0	46	80	False	True	False	NA
60_3LV7H5_2	1078	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	22.5	20	18	2	0.9	1.0	38	73	True	True	True	R1|R1_rc
61_3LV7H5_2	508	R1	21.0	20	14	6	0.7	1.0	37	58	R1_rc	21.0	20	14	6	0.7	1.0	29	50	False	False	False	NA
62_3LV7H5_2	499	R1	18.0	20	14	6	0.7	1.0	19	42	R1	17.0	20	12	8	0.6	1.0	60	78	False	False	False	NA
63_3LV7H5_2	237	R1	28.0	20	16	4	0.8	1.0	7	26	R1_rc	27.0	20	17	3	0.85	1.0	50	72	True	True	True	R1|R1_rc
64_3LV7H5_2	320	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
65_3LV7H5_2	843	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	11	31	True	True	True	R1|R1_rc
66_3LV7H5_2	676	R1_rc	19.5	20	17	3	0.85	1.0	32	61	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1_rc|R1_rc
67_3LV7H5_2	473	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
68_3LV7H5_2	340	R1	40.0	20	20	0	1.0	1.0	4	24	R1_rc	27.0	20	16	4	0.8	1.0	59	79	True	True	True	R1|R1_rc
69_3LV7H5_2	519	R1	19.5	20	14	6	0.7	1.0	49	69	R1_rc	19.5	20	14	6	0.7	1.0	21	41	False	False	False	NA
70_3LV7H5_2	408	R1	20.0	20	15	5	0.75	1.0	45	68	R1_rc	21.0	20	14	6	0.7	1.0	40	59	False	False	False	NA
71_3LV7H5_2	700	R1	19.0	20	17	3	0.85	1.0	29	59	R1_rc	19.0	20	17	3	0.85	1.0	23	53	True	True	True	R1|R1_rc
72_3LV7H5_2	374	R1	21.0	20	16	4	0.8	1.0	27	51	R1_rc	19.0	20	16	4	0.8	1.0	14	41	True	True	True	R1|R1_rc
73_3LV7H5_2	291	R1_rc	18.0	20	16	4	0.8	1.0	24	50	R1_rc	19.5	20	15	5	0.75	1.0	17	39	True	False	False	NA
74_3LV7H5_2	293	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
75_3LV7H5_2	356	R1	22.0	20	14	6	0.7	1.0	52	71	R1	21.0	20	14	6	0.7	1.0	54	70	False	False	False	NA
76_3LV7H5_2	219	R1	21.5	20	16	4	0.8	1.0	34	62	R1	18.0	20	15	5	0.75	1.0	31	56	True	False	False	NA
77_3LV7H5_2	386	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	36.0	20	19	1	0.95	1.0	52	72	True	True	True	R1|R1_rc
78_3LV7H5_2	375	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	13	33	True	True	True	R1|R1_rc
79_3LV7H5_2	263	R1	20.5	20	16	4	0.8	1.0	22	52	R1	22.5	20	15	5	0.75	1.0	16	37	True	False	False	NA
80_3LV7H5_2	318	R1_rc	19.0	20	16	4	0.8	1.0	38	65	R1	17.5	20	18	2	0.9	1.0	5	40	True	True	True	R1_rc|R1
81_3LV7H5_2	735	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	17.0	20	16	4	0.8	1.0	19	50	True	True	True	R1|R1_rc
82_3LV7H5_2	1008	R1_rc	18.0	20	14	6	0.7	1.0	61	81	R1	18.0	20	14	6	0.7	1.0	1	21	False	False	False	NA
83_3LV7H5_2	389	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
84_3LV7H5_2	288	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	33.5	20	19	1	0.95	1.0	51	73	True	True	True	R1|R1_rc
85_3LV7H5_2	305	R1	20.5	20	14	6	0.7	1.0	49	68	R1	18.5	20	14	6	0.7	1.0	27	50	False	False	False	NA
86_3LV7H5_2	351	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
87_3LV7H5_2	199	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
88_3LV7H5_2	326	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	8	28	True	True	True	R1|R1_rc
89_3LV7H5_2	492	R1	19.5	20	17	3	0.85	1.0	38	68	R1_rc	19.5	20	19	1	0.95	1.0	13	50	True	True	True	R1|R1_rc
90_3LV7H5_2	435	R1_rc	16.5	20	11	9	0.55	1.0	45	61	R1	19.0	20	15	5	0.75	1.0	17	42	False	False	False	NA
91_3LV7H5_2	839	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
92_3LV7H5_2	398	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	18.0	20	14	6	0.7	1.0	2	23	False	False	False	NA
93_3LV7H5_2	378	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
94_3LV7H5_2	768	R1_rc	19.5	20	17	3	0.85	1.0	32	61	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1_rc|R1_rc
95_3LV7H5_2	574	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
96_3LV7H5_2	446	R1	40.0	20	20	0	1.0	1.0	5	25	R1_rc	24.0	20	13	7	0.65	1.0	67	81	True	False	False	NA
97_3LV7H5_2	918	R1	17.0	20	17	3	0.85	1.0	30	63	R1_rc	17.5	20	15	5	0.75	1.0	46	76	True	False	False	NA
98_3LV7H5_2	725	R1_rc	19.5	20	15	5	0.75	1.0	35	59	R1	19.5	20	15	5	0.75	1.0	26	50	False	False	False	NA
99_3LV7H5_2	580	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	37.0	20	19	1	0.95	1.0	53	73	True	True	True	R1|R1_rc
100_3LV7H5_2	303	R1_rc	19.0	20	16	4	0.8	1.0	51	78	R1	17.5	20	18	2	0.9	1.0	44	81	True	True	True	R1_rc|R1
101_3LV7H5_2	660	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	35.0	20	19	1	0.95	1.0	51	72	True	True	True	R1|R1_rc
102_3LV7H5_2	240	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
103_3LV7H5_2	194	R1	28.0	20	14	6	0.7	1.0	6	20	R1_rc	20.5	20	16	4	0.8	1.0	5	31	False	True	False	NA
104_3LV7H5_2	470	R1_rc	19.5	20	16	4	0.8	1.0	30	57	R1	18.0	20	17	3	0.85	1.0	7	43	True	True	True	R1_rc|R1
105_3LV7H5_2	448	R1	16.5	20	17	3	0.85	1.0	19	56	R1	18.5	20	15	5	0.75	1.0	31	57	True	False	False	NA
106_3LV7H5_2	743	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	38.0	20	19	1	0.95	1.0	60	79	True	True	True	R1|R1_rc
107_3LV7H5_2	1878	R1	24.5	20	15	5	0.75	1.0	49	68	R1_rc	24.5	20	15	5	0.75	1.0	12	31	False	False	False	NA
108_3LV7H5_2	472	R1_rc	16.5	20	15	5	0.75	1.0	24	48	R1_rc	17.0	20	16	4	0.8	1.0	46	76	False	True	False	NA
109_3LV7H5_2	411	R1	16.0	20	12	8	0.6	1.0	61	80	R1_rc	40.0	20	20	0	1.0	1.0	52	72	False	True	False	NA
110_3LV7H5_2	285	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
111_3LV7H5_2	757	R1_rc	17.5	20	15	5	0.75	1.0	25	52	R1_rc	20.5	20	13	7	0.65	1.0	5	22	False	False	False	NA
112_3LV7H5_2	588	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
113_3LV7H5_2	337	R1	18.0	20	12	8	0.6	1.0	64	80	R1_rc	19.5	20	15	5	0.75	1.0	1	26	False	False	False	NA
114_3LV7H5_2	253	R1	18.5	20	13	7	0.65	1.0	35	54	R1_rc	18.5	20	14	6	0.7	1.0	26	46	False	False	False	NA
115_3LV7H5_2	495	R1_rc	16.0	20	11	9	0.55	1.0	34	51	R1_rc	18.0	20	15	5	0.75	1.0	40	62	False	False	False	NA
116_3LV7H5_2	650	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	32.5	20	19	1	0.95	1.0	49	72	True	True	True	R1|R1_rc
117_3LV7H5_2	361	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
118_3LV7H5_2	656	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
119_3LV7H5_2	756	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	32.0	20	18	2	0.9	1.0	60	80	True	True	True	R1|R1_rc
120_3LV7H5_2	864	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
121_3LV7H5_2	568	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	24.0	20	15	5	0.75	1.0	2	22	True	False	False	NA
122_3LV7H5_2	440	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	54	74	True	True	True	R1|R1_rc
123_3LV7H5_2	507	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
124_3LV7H5_2	379	R1_rc	19.0	20	15	5	0.75	1.0	39	62	R1	19.0	20	15	5	0.75	1.0	19	42	False	False	False	NA
125_3LV7H5_2	907	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
126_3LV7H5_2	365	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
127_3LV7H5_2	422	R1	17.0	20	14	6	0.7	1.0	41	63	R1_rc	17.0	20	14	6	0.7	1.0	23	45	False	False	False	NA
128_3LV7H5_2	557	R1_rc	19.5	20	17	3	0.85	1.0	28	57	R1_rc	19.5	20	14	6	0.7	1.0	47	68	True	False	False	NA
129_3LV7H5_2	356	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
130_3LV7H5_2	271	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	26.0	20	14	6	0.7	1.0	66	81	True	False	False	NA
131_3LV7H5_2	671	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
132_3LV7H5_2	1046	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
133_3LV7H5_2	612	R1	21.0	20	16	4	0.8	1.0	45	74	R1_rc	21.0	20	16	4	0.8	1.0	6	35	True	True	True	R1|R1_rc
134_3LV7H5_2	340	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
135_3LV7H5_2	221	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
136_3LV7H5_2	488	R1_rc	21.0	20	16	4	0.8	1.0	56	81	R1	20.5	20	16	4	0.8	1.0	1	27	True	True	True	R1_rc|R1
137_3LV7H5_2	1441	R1	40.0	20	20	0	1.0	1.0	2	22	R1_rc	37.0	20	19	1	0.95	1.0	57	77	True	True	True	R1|R1_rc
138_3LV7H5_2	995	R1_rc	21.5	20	16	4	0.8	1.0	34	59	R1	21.5	20	16	4	0.8	1.0	21	46	True	True	True	R1_rc|R1
139_3LV7H5_2	501	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	38.0	20	20	0	1.0	1.0	51	72	True	True	True	R1|R1_rc
140_3LV7H5_2	461	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
141_3LV7H5_2	221	R1_rc	17.5	20	13	7	0.65	1.0	60	80	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
142_3LV7H5_2	163	R1	23.0	20	15	5	0.75	1.0	7	29	R1_rc	34.0	20	18	2	0.9	1.0	54	73	False	True	False	NA
143_3LV7H5_2	510	R1_rc	16.5	20	13	7	0.65	1.0	55	76	R1	17.0	20	15	5	0.75	1.0	56	80	False	False	False	NA
144_3LV7H5_2	526	R1	38.0	20	20	0	1.0	1.0	7	28	R1_rc	32.0	20	18	2	0.9	1.0	51	72	True	True	True	R1|R1_rc
145_3LV7H5_2	413	R1	20.0	20	13	7	0.65	1.0	63	81	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
146_3LV7H5_2	338	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	36.0	20	19	1	0.95	1.0	53	73	True	True	True	R1|R1_rc
147_3LV7H5_2	482	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	23.0	20	15	5	0.75	1.0	58	78	True	False	False	NA
148_3LV7H5_2	344	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
149_3LV7H5_2	464	R1	37.0	20	19	1	0.95	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	53	73	True	True	True	R1|R1_rc
150_3LV7H5_2	413	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	20.0	20	13	7	0.65	1.0	2	20	False	False	False	NA
151_3LV7H5_2	419	R1	40.0	20	20	0	1.0	1.0	0	20	R1	19.0	20	14	6	0.7	1.0	59	81	True	False	False	NA
152_3LV7H5_2	734	R1	19.5	20	17	3	0.85	1.0	38	68	R1	17.5	20	15	5	0.75	1.0	55	81	True	False	False	NA
153_3LV7H5_2	1362	R1	20.0	20	15	5	0.75	1.0	37	59	R1_rc	20.0	20	15	5	0.75	1.0	21	43	False	False	False	NA
154_3LV7H5_2	290	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	31.0	20	17	3	0.85	1.0	59	79	True	True	True	R1|R1_rc
155_3LV7H5_2	169	R1_rc	17.0	20	12	8	0.6	1.0	31	48	R1_rc	37.0	20	19	1	0.95	1.0	29	49	False	True	False	NA
156_3LV7H5_2	142	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
157_3LV7H5_2	391	R1_rc	24.0	20	16	4	0.8	1.0	31	52	R1	21.0	20	16	4	0.8	1.0	15	40	True	True	True	R1_rc|R1
158_3LV7H5_2	398	R1	17.5	20	17	3	0.85	1.0	4	38	R1	16.0	20	15	5	0.75	1.0	53	81	True	False	False	NA
159_3LV7H5_2	999	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
160_3LV7H5_2	748	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	27.5	20	16	4	0.8	1.0	59	79	True	True	True	R1|R1_rc
161_3LV7H5_2	432	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	18.0	20	14	6	0.7	1.0	2	24	True	False	False	NA
162_3LV7H5_2	644	R1	22.5	20	14	6	0.7	1.0	21	39	R1_rc	33.5	20	18	2	0.9	1.0	54	74	False	True	False	NA
163_3LV7H5_2	756	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
164_3LV7H5_2	663	R1	34.5	20	20	0	1.0	1.0	7	32	R1_rc	30.0	20	15	5	0.75	1.0	58	73	True	False	False	NA
165_3LV7H5_2	482	R1_rc	16.5	20	17	3	0.85	1.0	0	34	R1_rc	21.0	20	16	4	0.8	1.0	3	26	True	True	True	R1_rc|R1_rc
166_3LV7H5_2	286	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	38.0	20	19	1	0.95	1.0	60	79	True	True	True	R1|R1_rc
167_3LV7H5_2	356	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
168_3LV7H5_2	361	R1	21.5	20	18	2	0.9	1.0	19	52	R1_rc	21.5	20	18	2	0.9	1.0	28	61	True	True	True	R1|R1_rc
169_3LV7H5_2	324	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
170_3LV7H5_2	919	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	24.5	20	18	2	0.9	1.0	34	63	False	True	False	NA
171_3LV7H5_2	471	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	7	27	True	True	True	R1|R1_rc
172_3LV7H5_2	832	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
173_3LV7H5_2	544	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
174_3LV7H5_2	565	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
